     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/19/2011-02/25/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R057,ATLANTIC AVENUE               ,00078141,00003111,00000355,00001004,00001096,00024499,00059342,00000000,00000000,00000000,00000175,00000497,00000000,00004407,00002262,00000536,00000377,00000000,00000418,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00006438,00000297,00000025,00000099,00000002,00001901,00007943,00000000,00000000,00000000,00000007,00000089,00000000,00000012,00000374,00000063,00000043,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00013311,00001416,00000062,00000297,00000002,00003055,00014447,00000000,00000000,00000000,00000010,00000263,00000000,00000026,00000668,00000107,00000068,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00008277,00000651,00000067,00000180,00000003,00002970,00009583,00000000,00000000,00000000,00000013,00000078,00000000,00000015,00000335,00000054,00000063,00000000,00000048,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008499,00000396,00000089,00000110,00000001,00004604,00005970,00000000,00000000,00000000,00000017,00000030,00000000,00000001,00000315,00000013,00000016,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00049937,00001919,00000411,00001100,00000007,00031162,00034314,00000000,00000000,00000000,00000046,00000271,00000000,00000065,00002568,00000056,00000107,00000000,00000190,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00016904,00000513,00000170,00000235,00000001,00009011,00007700,00000000,00000000,00000000,00000004,00000067,00000000,00000015,00000599,00000010,00000014,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00013352,00000363,00000098,00000142,00000002,00006284,00005776,00000000,00000000,00000000,00000010,00000075,00000000,00000014,00000411,00000022,00000032,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00013223,00000457,00000130,00000134,00000000,00006757,00005375,00000000,00000000,00000000,00000005,00000028,00000000,00000011,00000359,00000002,00000013,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00004616,00000263,00000053,00000050,00000000,00002934,00002339,00000000,00000000,00000000,00000016,00000015,00000000,00000001,00000097,00000009,00000006,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00011999,00000374,00000087,00000142,00000000,00006457,00005501,00000000,00000000,00000000,00000008,00000030,00000000,00000015,00000388,00000006,00000007,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00007362,00000220,00000031,00000068,00000000,00003926,00003645,00000000,00000000,00000000,00000018,00000021,00000000,00000009,00000237,00000008,00000003,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00012135,00000403,00000123,00000191,00000000,00007424,00006566,00000000,00000000,00000000,00000018,00000033,00000000,00000004,00000381,00000005,00000008,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00028432,00001037,00000053,00000205,00000000,00002901,00009251,00000000,00000000,00000000,00000213,00000964,00000000,00000003,00000532,00000453,00000020,00000000,00000084,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00042326,00001823,00000128,00000378,00000181,00011281,00029321,00000000,00000000,00000000,00000259,00000756,00000000,00000507,00002040,00000412,00000150,00000000,00000262,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00062703,00004360,00000226,00000999,00000103,00018863,00057379,00000000,00000000,00000000,00000229,00000857,00000000,00000346,00002998,00000558,00000274,00000000,00000519,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00060835,00001879,00000164,00000671,00000047,00019277,00049617,00000000,00000000,00000000,00000248,00000815,00000000,00000159,00001867,00000536,00000286,00000000,00000485,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00024756,00000860,00000116,00000285,00000014,00008588,00023092,00000000,00000000,00000000,00000078,00000257,00000000,00000043,00000570,00000196,00000141,00000000,00000163,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00050580,00001660,00000144,00000507,00000116,00013223,00047841,00000000,00000000,00000000,00000549,00000775,00000000,00000204,00001356,00000489,00000288,00000000,00000359,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00157124,00007877,00000615,00002127,00000389,00046545,00124471,00000000,00000000,00000000,00000369,00001421,00000000,00001464,00004451,00001841,00000751,00000000,00001135,00000000,00000001,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00045097,00002023,00000139,00000498,00000091,00011598,00042896,00000000,00000000,00000000,00000136,00000449,00000000,00000215,00000890,00000457,00000286,00000000,00000400,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00044732,00001057,00000078,00000243,00000040,00014987,00035326,00000000,00000000,00000000,00000157,00000316,00000000,00000152,00000812,00000303,00000216,00000000,00000507,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00020570,00000962,00000089,00000269,00000015,00004120,00015653,00000000,00000000,00000000,00000211,00000303,00000000,00000062,00000347,00000183,00000127,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00010106,00000197,00000009,00000049,00000005,00004269,00003869,00000000,00000000,00000000,00000052,00000059,00000000,00000038,00000112,00000047,00000019,00000000,00000118,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00008881,00000342,00000028,00000093,00000006,00002087,00007349,00000000,00000000,00000000,00000080,00000086,00000000,00000054,00000180,00000082,00000032,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00005167,00000193,00000026,00000057,00000002,00002092,00002999,00000000,00000000,00000000,00000020,00000019,00000000,00000001,00000394,00000027,00000010,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00013050,00000554,00000049,00000189,00000003,00004982,00015624,00000000,00000000,00000000,00000013,00000099,00000000,00000014,00000376,00000042,00000052,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00022502,00001173,00000074,00000305,00000007,00006344,00029046,00000000,00000000,00000000,00000012,00000109,00000000,00000032,00001018,00000104,00000136,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00024770,00001045,00000081,00000393,00000001,00008466,00030778,00000000,00000000,00000000,00000020,00000158,00000000,00000020,00000923,00000187,00000158,00000000,00000077,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00024653,00000781,00000074,00000256,00000005,00008039,00029485,00000000,00000000,00000000,00000042,00000246,00000000,00000029,00000996,00000160,00000164,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00033015,00001238,00000117,00000280,00000010,00008850,00039288,00000000,00000000,00000000,00000029,00000353,00000000,00000034,00001162,00000168,00000165,00000000,00000096,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00036059,00002301,00000211,00000713,00000001,00018607,00025199,00000000,00000000,00000000,00000047,00000108,00000000,00000038,00000945,00000067,00000050,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00056816,00001221,00000135,00000357,00000008,00029135,00025584,00000000,00000000,00000000,00000044,00000115,00000000,00000004,00000746,00000051,00000036,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00029611,00001204,00000310,00000688,00000007,00016454,00022465,00000000,00000000,00000000,00000042,00000121,00000000,00000009,00001278,00000034,00000097,00000000,00000083,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00031638,00001305,00000149,00000614,00000022,00009989,00030129,00000000,00000000,00000000,00000068,00000273,00000000,00000047,00001144,00000234,00000145,00000000,00000135,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00007652,00000267,00000028,00000114,00000000,00002431,00004748,00000000,00000000,00000000,00000003,00000064,00000000,00000005,00000204,00000042,00000010,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00040959,00001238,00000274,00000771,00000017,00024945,00043276,00000000,00000000,00000000,00000045,00000148,00000000,00000062,00001619,00000137,00000154,00000000,00000211,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00050152,00001947,00000404,00001102,00000014,00028951,00041903,00000000,00000000,00000000,00000056,00000184,00000000,00000113,00001737,00000185,00000212,00000000,00000274,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00016707,00000448,00000158,00000278,00000004,00009742,00009037,00000000,00000000,00000000,00000019,00000044,00000000,00000021,00000498,00000020,00000009,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00019143,00000557,00000086,00000234,00000000,00013674,00011841,00000000,00000000,00000000,00000013,00000053,00000000,00000012,00000742,00000021,00000011,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00052146,00004093,00000272,00001104,00000091,00016853,00047813,00000000,00000000,00000000,00000142,00000588,00000000,00000267,00001863,00000464,00000258,00000000,00000375,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00015118,00000520,00000133,00000197,00000000,00007603,00009483,00000000,00000000,00000000,00000020,00000075,00000000,00000008,00000588,00000039,00000029,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00009856,00000379,00000066,00000211,00000000,00005619,00007482,00000000,00000000,00000000,00000085,00000065,00000000,00000006,00000336,00000055,00000017,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00082820,00005178,00000416,00001477,00000203,00021141,00067053,00000000,00000000,00000000,00000299,00000954,00000000,00000849,00002658,00000775,00000380,00000000,00000346,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00020676,00000889,00000217,00000409,00000000,00011616,00011999,00000000,00000000,00000000,00000022,00000096,00000000,00000006,00000841,00000010,00000059,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00035496,00001312,00000354,00000847,00000023,00019560,00032033,00000000,00000000,00000000,00000149,00000287,00000000,00000037,00002153,00000193,00000078,00000000,00000113,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00048384,00003124,00000233,00001053,00000024,00014253,00044371,00000000,00000000,00000000,00000098,00000543,00000000,00000112,00001554,00000397,00000299,00000000,00000435,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00026005,00000725,00000143,00000355,00000015,00015212,00013572,00000000,00000000,00000000,00000012,00000047,00000000,00000041,00000691,00000054,00000020,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00033729,00000941,00000046,00000239,00000261,00007792,00019023,00000000,00000000,00000000,00000075,00000553,00000000,00000695,00002051,00000349,00000094,00000000,00000366,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00011449,00000536,00000086,00000245,00000001,00005107,00008933,00000000,00000000,00000000,00000020,00000061,00000000,00000002,00000499,00000031,00000021,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00017957,00000774,00000094,00000353,00000002,00006165,00015252,00000000,00000000,00000000,00000025,00000106,00000000,00000021,00000493,00000066,00000054,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00059904,00002239,00000158,00000672,00000472,00016366,00036964,00000000,00000000,00000000,00000160,00000845,00000000,00001283,00001919,00000613,00000233,00000000,00000416,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00012425,00000482,00000053,00000154,00000004,00004988,00008444,00000000,00000000,00000000,00000043,00000074,00000000,00000014,00000437,00000112,00000017,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00021585,00002603,00000063,00002002,00000011,00004287,00031089,00000000,00000000,00000000,00000070,00000206,00000000,00000055,00000582,00000097,00000085,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00027262,00000672,00000158,00000363,00000008,00016938,00013819,00000000,00000000,00000000,00000015,00000046,00000000,00000013,00000842,00000029,00000022,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00012756,00000378,00000084,00000117,00000000,00008016,00006019,00000000,00000000,00000000,00000010,00000049,00000000,00000005,00000327,00000011,00000014,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00016648,00000453,00000062,00000181,00000020,00008680,00013790,00000000,00000000,00000000,00000040,00000087,00000000,00000098,00000385,00000079,00000068,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
