     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/27/2010-12/03/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R122,90TH STREET/ELMHURST AVENUE   ,00039447,00001474,00000151,00000484,00000009,00019338,00027091,00000030,00000390,00000888,00000021,00000133,00000000,00000007,00001115,00000042,00000032,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R123,FRANKLIN AVE/EASTERN PKWY     ,00025071,00001204,00000156,00000525,00000006,00011375,00023087,00000032,00000328,00002297,00000042,00000148,00000001,00000013,00003182,00000066,00000087,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R124,KINGSTON AVE/EASTERN PKWY     ,00012855,00000735,00000094,00000316,00000002,00004385,00005933,00000015,00000139,00000710,00000007,00000043,00000000,00000000,00000928,00000026,00000022,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R125,BROAD STREET & WALL STREET    ,00012162,00000391,00000029,00000104,00000008,00002368,00008777,00000016,00000141,00000494,00000086,00000299,00000000,00000038,00001989,00000103,00000046,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
R126,175TH STREET/FT WASHINGTON    ,00035234,00001696,00000111,00000435,00000001,00008881,00019379,00000008,00000352,00001509,00000023,00000300,00000000,00000023,00001706,00000144,00000105,00000000,00000107,00000000,00000000,00000000,                                                                                                                                        
R127,JAY ST-METROTECH              ,00072342,00003056,00000384,00001158,00000053,00024102,00051624,00000103,00001160,00004410,00000146,00000519,00000000,00000235,00012366,00000401,00000201,00000000,00000294,00000000,00000000,00000000,                                                                                                                                        
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00011799,00000592,00000060,00000163,00000006,00004076,00008186,00000008,00000111,00000388,00000013,00000115,00000000,00000017,00000556,00000013,00000008,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R129,BERGEN STREET-SMITH STREET    ,00024219,00000988,00000072,00000277,00000002,00005282,00025240,00000023,00000239,00001244,00000017,00000289,00000000,00000023,00002272,00000164,00000117,00000000,00000223,00000000,00000000,00000000,                                                                                                                                        
R130,KINGS HIGHWAY-MCDONALD AVE    ,00008136,00000559,00000025,00000279,00000002,00002456,00006354,00000009,00000048,00000197,00000011,00000113,00000000,00000000,00000439,00000046,00000033,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R131,23RD STREET-PARK AVE SOUTH    ,00073598,00003673,00000210,00000938,00000356,00014842,00068756,00000051,00000933,00003046,00000926,00001211,00000000,00000860,00004256,00000880,00000414,00000000,00000358,00000000,00000000,00000000,                                                                                                                                        
R132,125TH STREET-LEXINGTON AVE    ,00058112,00002825,00000567,00001595,00000321,00031414,00040161,00000101,00001031,00005558,00000240,00000306,00000000,00001219,00006291,00000281,00000156,00000000,00000154,00000000,00000000,00000000,                                                                                                                                        
R133,MOSHOLU PARKWAY-JEROME AVE    ,00020430,00000984,00000128,00000399,00000007,00008878,00011105,00000027,00000254,00001591,00000033,00000064,00000000,00000022,00001711,00000055,00000045,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R134,HUNTERS PT AVE-49TH AVE       ,00015712,00000510,00000041,00000123,00000828,00003340,00006452,00000016,00000068,00000304,00000088,00000175,00000000,00001872,00002287,00000217,00000018,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R135,NEWKIRK AVE-NOSTRAND AVE      ,00016963,00000797,00000152,00000316,00000008,00008224,00009256,00000036,00000167,00001383,00000028,00000068,00000000,00000015,00002104,00000024,00000033,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R136,SHEEPSHEAD BAY ROAD           ,00027658,00002092,00000163,00000917,00000013,00006118,00025635,00000015,00000206,00001060,00000042,00000600,00000000,00000027,00002866,00000156,00000037,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R137,MYRTLE AVE-GATES AVENUE       ,00036967,00001035,00000170,00000438,00000009,00016565,00027982,00000039,00000305,00002024,00000031,00000188,00000000,00000006,00001964,00000045,00000063,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R138,WEST 4TH ST-WASHINGTON SQ     ,00093131,00004879,00000263,00001291,00000164,00022352,00086308,00000052,00002133,00003997,00000545,00001023,00000000,00000546,00004568,00000734,00000544,00000000,00000955,00000000,00000000,00000000,                                                                                                                                        
R139,CANAL STREET-LISPENARD ST     ,00049035,00001502,00000081,00000407,00000287,00009689,00032509,00000027,00001258,00001679,00000142,00000601,00000000,00001296,00003198,00000376,00000191,00000000,00000308,00000000,00000000,00000000,                                                                                                                                        
R140,QUEENS PLAZA-JACKSON AVE      ,00017882,00000673,00000055,00000367,00000039,00007437,00013545,00000026,00000220,00000898,00000060,00000146,00000000,00000069,00001998,00000082,00000050,00000000,00000061,00000000,00000000,00000000,                                                                                                                                        
R141,71ST AVE-CONTINENTAL AVE      ,00053373,00005393,00000307,00001563,00000032,00012582,00053364,00000078,00000559,00002120,00000162,00000946,00000000,00000124,00004831,00000426,00000212,00000000,00000192,00000000,00000000,00000000,                                                                                                                                        
R142,ESSEX ST-DELANCEY ST          ,00047535,00002237,00000238,00000890,00000013,00015974,00042344,00000041,00000939,00002799,00000139,00000349,00000000,00000083,00003883,00000210,00000213,00000000,00000318,00000000,00000000,00000000,                                                                                                                                        
R143,28TH STREET-PARK AVE SOUTH    ,00055991,00002591,00000184,00000666,00000191,00013361,00043588,00000051,00001016,00001891,00000242,00001001,00000000,00000367,00004463,00000466,00000260,00000000,00000315,00000000,00000000,00000000,                                                                                                                                        
R144,96TH STREET-LEXINGTON AVE     ,00054178,00003320,00000219,00001053,00000056,00013742,00052132,00000043,00000674,00002719,00000290,00000525,00000000,00000355,00004880,00000557,00000419,00000000,00000214,00000000,00000000,00000000,                                                                                                                                        
R145,241TH ST-WHITE PLAINS RD      ,00012517,00000390,00000055,00000143,00000000,00005738,00004291,00000002,00000151,00000839,00000012,00000027,00000000,00000005,00000574,00000012,00000023,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00017644,00000642,00000134,00000376,00000002,00012957,00010896,00000037,00000225,00002178,00000043,00000060,00000000,00000007,00002561,00000037,00000021,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R147,61ST STREET-ROOSEVELT AVE     ,00035841,00002087,00000120,00000712,00000280,00012623,00036523,00000030,00000401,00001028,00000034,00000215,00000000,00000801,00001647,00000093,00000061,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R148,PARKSIDE AVE-OCEAN AVE        ,00013660,00000564,00000154,00000411,00000005,00006867,00011736,00000027,00000205,00001230,00000013,00000041,00000000,00000010,00001623,00000021,00000043,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R149,NEWKIRK AVE-EAST 16TH ST      ,00020968,00001293,00000183,00000554,00000003,00007907,00018953,00000015,00000200,00001162,00000026,00000141,00000000,00000013,00001908,00000089,00000084,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R150,AVENUE U-EAST 16TH STREET     ,00011997,00000977,00000053,00000575,00000002,00002749,00014454,00000005,00000103,00000283,00000023,00000141,00000000,00000008,00000729,00000033,00000036,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R151,STILLWELL AVE-CONEY ISLAND    ,00021001,00001306,00000158,00001117,00000015,00009790,00015122,00000036,00000363,00001396,00000020,00000090,00000000,00000003,00001988,00000029,00000015,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00021995,00000680,00000146,00000436,00000002,00013297,00015076,00000042,00000290,00002501,00000065,00000123,00000000,00000017,00003589,00000037,00000020,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R153,UTICA AVE-STUYVESANT AVE      ,00024165,00000801,00000225,00000385,00000000,00016345,00017049,00000050,00000414,00003081,00000026,00000144,00000000,00000022,00004389,00000017,00000046,00000000,00000075,00000000,00000000,00000000,                                                                                                                                        
R154,TREMONT AVE-179TH ST          ,00017435,00000576,00000160,00000251,00000000,00012425,00010947,00000043,00000212,00001642,00000008,00000091,00000000,00000012,00001624,00000009,00000009,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R155,KINGSBRIDGE RD-196TH ST       ,00016710,00000533,00000111,00000244,00000004,00009305,00009452,00000018,00000167,00001314,00000029,00000042,00000000,00000022,00001288,00000015,00000014,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R156,BEDFORD PARK BLVD-203RD ST    ,00012595,00000573,00000083,00000241,00000002,00006162,00009329,00000026,00000132,00000870,00000016,00000083,00000000,00000001,00001499,00000022,00000011,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R157,205TH ST-BAINBRIDGE AVE       ,00016755,00000616,00000088,00000268,00000003,00008734,00010612,00000019,00000172,00001335,00000035,00000075,00000000,00000011,00001427,00000049,00000036,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R158,UNION TURNPIKE-KEW GARDENS    ,00038811,00002659,00000250,00001290,00000038,00015446,00049562,00000067,00000529,00002410,00000104,00000523,00000000,00000143,00004910,00000222,00000122,00000000,00000184,00000000,00000000,00000000,                                                                                                                                        
R159,116TH STREET-COLUMBIA         ,00045491,00002019,00000086,00000495,00000088,00005545,00039886,00000015,00000522,00001777,00000068,00000274,00000000,00000368,00001250,00000648,00000367,00000000,00000406,00000000,00000000,00000000,                                                                                                                                        
R160,ASTOR PLACE-4 AVENUE          ,00044102,00002293,00000128,00000494,00000119,00010628,00040704,00000031,00001184,00002087,00000174,00000567,00000000,00000523,00001922,00000472,00000246,00000000,00000402,00000000,00000000,00000000,                                                                                                                                        
R161,KINGSBRIDGE RD-JEROME AVE     ,00020422,00000742,00000134,00000335,00000003,00011477,00012549,00000033,00000239,00001845,00000038,00000068,00000000,00000005,00001693,00000026,00000014,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R162,ELDER AVE-WESTCHESTER AVE     ,00015887,00000478,00000082,00000132,00000005,00009230,00006430,00000007,00000151,00000948,00000006,00000052,00000000,00000002,00000858,00000017,00000016,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R163,14TH STREET-6TH AVENUE        ,00056290,00002758,00000206,00000802,00000027,00013800,00053859,00000056,00001045,00003267,00000291,00000736,00000000,00000146,00003810,00000396,00000381,00000000,00000370,00000000,00000000,00000000,                                                                                                                                        
R164,66TH STREET-BROADWAY          ,00050728,00005887,00000325,00001242,00000190,00011739,00044386,00000075,00001011,00002393,00000169,00000686,00000000,00000943,00002582,00000596,00000309,00000000,00000358,00000000,00000000,00000000,                                                                                                                                        
R165,TOMPKINSVILLE                 ,00002644,00000050,00000001,00000027,00000000,00000369,00000383,00000005,00000010,00000022,00000009,00000005,00000000,00000000,00000065,00000002,00000000,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R166,79TH STREET-BROADWAY          ,00037415,00003664,00000170,00000920,00000023,00010782,00034456,00000033,00001016,00001798,00000094,00000509,00000000,00000178,00001939,00000313,00000176,00000000,00000255,00000000,00000000,00000000,                                                                                                                                        
R167,86TH STREET-BROADWAY          ,00041543,00004391,00000274,00001186,00000018,00011294,00043076,00000054,00000749,00002051,00000086,00000570,00000000,00000162,00002500,00000416,00000235,00000000,00000288,00000000,00000000,00000000,                                                                                                                                        
R168,96TH STREET-BROADWAY          ,00074889,00007949,00000503,00002307,00000037,00026854,00079157,00000124,00001650,00004246,00000176,00000955,00000000,00000285,00005988,00000693,00000511,00000000,00000435,00000000,00000000,00000000,                                                                                                                                        
R169,137TH STREET-BROADWAY         ,00029268,00001329,00000156,00000415,00000027,00015364,00030635,00000014,00000448,00002295,00000061,00000103,00000001,00000039,00002383,00000140,00000124,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R170,14TH STREET-UNION SQUARE      ,00243728,00011936,00000887,00003704,00000611,00068705,00237430,00000203,00005819,00015315,00000956,00002989,00000000,00002081,00017708,00002210,00001303,00000000,00001529,00000000,00000000,00000000,                                                                                                                                        
R171,7TH AVENUE-PARK PLACE         ,00020834,00001080,00000064,00000297,00000003,00004309,00026242,00000026,00000229,00001142,00000014,00000251,00000000,00000010,00001866,00000204,00000100,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R172,BRIGHTON BEACH-CONEY ISLAND   ,00027404,00002435,00000150,00000822,00000017,00008487,00023658,00000036,00000234,00001249,00000023,00000288,00000000,00000047,00001435,00000073,00000030,00000000,00000048,00000000,00000000,00000000,                                                                                                                                        
R173,207TH STREET-BROADWAY         ,00016758,00000971,00000158,00000483,00000001,00007270,00017393,00000019,00000201,00001184,00000062,00000129,00000000,00000019,00001984,00000068,00000107,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R174,181ST STREET-FT WASH AVE      ,00021920,00001612,00000090,00000486,00000000,00006267,00023618,00000033,00000213,00001262,00000013,00000237,00000000,00000015,00002159,00000117,00000101,00000000,00000133,00000000,00000000,00000000,                                                                                                                                        
R175,8TH AVENUE-14TH STREET        ,00084752,00003458,00000270,00001370,00000236,00025368,00077047,00000057,00001893,00004034,00000353,00000955,00000000,00000763,00005770,00000646,00000353,00000000,00000734,00000000,00000000,00000000,                                                                                                                                        
R176,33RD STREET-PARK AVENUE       ,00073648,00003894,00000174,00000922,00000164,00016451,00058726,00000050,00001454,00002968,00000923,00001271,00000000,00000370,00003778,00000607,00000350,00000000,00000420,00000000,00000000,00000000,                                                                                                                                        
R177,68TH STREET-HUNTER COLLEGE    ,00088919,00006164,00000233,00001143,00000341,00018026,00073553,00000055,00000891,00004045,00000559,00001047,00000000,00000999,00004274,00000908,00000517,00000000,00000360,00000000,00000000,00000000,                                                                                                                                        
R178,77TH STREET-LEXINGTON AVE     ,00090153,00006665,00000270,00001122,00000147,00019970,00071430,00000054,00001286,00003208,00000383,00001324,00000000,00000599,00003912,00000928,00000484,00000000,00000484,00000000,00000000,00000000,                                                                                                                                        
R179,86TH STREET-LEXINGTON AVE     ,00139432,00010089,00000476,00001990,00000159,00036754,00135242,00000098,00002138,00006453,00000668,00002200,00000000,00000750,00009100,00001659,00000890,00000000,00000677,00000000,00000000,00000000,                                                                                                                                        
R180,103RD STREET-LEXINGTON AVE    ,00034800,00001740,00000196,00000658,00000051,00015818,00024681,00000031,00000518,00002495,00000089,00000174,00000000,00000080,00002874,00000117,00000097,00000000,00000120,00000000,00000000,00000000,                                                                                                                                        
R181,110TH STREET-LEXINGTON AVE    ,00024380,00001438,00000125,00000487,00000011,00013745,00019529,00000029,00000426,00002079,00000048,00000083,00000000,00000025,00002856,00000052,00000075,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R182,116TH STREET-LEXINGTON AVE    ,00031608,00001508,00000193,00000618,00000010,00020560,00024586,00000045,00000553,00002906,00000072,00000084,00000000,00000036,00003276,00000065,00000099,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R183,BEDFORD PARK BLVD-JEROME AV   ,00010839,00000334,00000079,00000199,00000000,00005769,00007536,00000004,00000119,00000872,00000021,00000065,00000000,00000001,00001083,00000045,00000015,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R184,CORTELYOU RD-EAST 16TH ST     ,00015418,00000788,00000107,00000291,00000001,00005406,00013510,00000026,00000131,00000758,00000046,00000166,00000000,00000011,00001343,00000048,00000072,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R185,DYCKMAN STREET-BROADWAY       ,00014496,00000804,00000086,00000267,00000003,00005766,00012655,00000014,00000148,00000885,00000019,00000075,00000000,00000010,00001207,00000026,00000068,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R186,86TH ST-CENTRAL PARK WEST     ,00020512,00001960,00000100,00000541,00000015,00005464,00022675,00000027,00000311,00001127,00000068,00000336,00000000,00000092,00001562,00000205,00000170,00000000,00000160,00000000,00000000,00000000,                                                                                                                                        
R187,81ST STREET-MUSEUM            ,00028037,00001609,00000085,00000378,00000045,00008514,00021884,00000019,00001585,00001135,00000064,00000322,00000000,00000173,00001419,00000250,00000120,00000000,00000279,00000000,00000000,00000000,                                                                                                                                        
R188,50TH STREET-8TH AVENUE        ,00041594,00001970,00000172,00000682,00000147,00011958,00030673,00000039,00001553,00001577,00000124,00000363,00000000,00000410,00002065,00000300,00000224,00000000,00000476,00000000,00000000,00000000,                                                                                                                                        
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00026319,00002011,00000091,00000491,00000037,00006394,00018990,00000030,00000870,00000911,00000077,00000308,00000000,00000113,00001085,00000213,00000117,00000000,00000240,00000000,00000000,00000000,                                                                                                                                        
R190,23RD STREET-7TH AVENUE        ,00030758,00002413,00000178,00000989,00000092,00009444,00027874,00000044,00000763,00001701,00000152,00000389,00000000,00000245,00002123,00000286,00000152,00000000,00000206,00000000,00000000,00000000,                                                                                                                                        
R191,103RD STREET-BROADWAY         ,00028016,00003345,00000171,00000852,00000011,00010973,00027323,00000038,00000879,00001866,00000038,00000229,00000000,00000063,00001830,00000234,00000181,00000000,00000195,00000000,00000000,00000000,                                                                                                                                        
R192,110TH STREET-BROADWAY         ,00030835,00002588,00000166,00000814,00000013,00008620,00029824,00000020,00000607,00001623,00000033,00000291,00000000,00000105,00001913,00000254,00000174,00000000,00000232,00000000,00000000,00000000,                                                                                                                                        
R193,157TH STREET-BROADWAY         ,00019392,00001305,00000187,00000495,00000003,00012354,00018148,00000043,00000282,00001518,00000016,00000069,00000000,00000014,00001618,00000052,00000055,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R194,BLEECKER ST-LAFAYETTE ST      ,00030836,00001269,00000083,00000311,00000075,00009132,00032629,00000023,00000943,00001705,00000068,00000347,00000000,00000300,00001500,00000259,00000189,00000000,00000233,00000000,00000000,00000000,                                                                                                                                        
R195,161ST STREET-YANKEE STADIUM   ,00045485,00002083,00000352,00000956,00000020,00025928,00026567,00000053,00000923,00004507,00000080,00000190,00000000,00000132,00006132,00000089,00000042,00000000,00000114,00000000,00000000,00000000,                                                                                                                                        
R196,PROSPECT PARK-EMPIRE BLVD     ,00016286,00000823,00000143,00000369,00000002,00008536,00016807,00000013,00000275,00001698,00000023,00000108,00000000,00000009,00002192,00000049,00000065,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R197,36TH STREET-4TH AVENUE        ,00025291,00001000,00000104,00000514,00000027,00009547,00020136,00000025,00000237,00000988,00000033,00000230,00000000,00000058,00001655,00000107,00000081,00000000,00000060,00000000,00000000,00000000,                                                                                                                                        
R198,NOSTRAND AVE-FULTON ST        ,00030785,00001098,00000298,00000548,00000006,00018669,00024651,00000059,00000634,00003247,00000042,00000134,00000000,00000023,00004250,00000056,00000111,00000000,00000155,00000000,00000000,00000000,                                                                                                                                        
R199,KINGSTON AVE-THROOP AVE       ,00011144,00000395,00000105,00000140,00000000,00005517,00006668,00000018,00000184,00001140,00000009,00000044,00000000,00000004,00001369,00000017,00000040,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R200,EUCLID AVE-PITKIN AVE         ,00022444,00000810,00000136,00000262,00000000,00010419,00010241,00000009,00000265,00001629,00000014,00000079,00000000,00000005,00002984,00000030,00000024,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00050418,00002890,00000223,00001011,00000008,00016431,00041795,00000041,00000671,00002287,00000100,00000418,00000000,00000044,00004693,00000123,00000093,00000000,00000132,00000000,00000000,00000000,                                                                                                                                        
R202,63RD DRIVE-REGO PARK          ,00035786,00004197,00000234,00001053,00000023,00007845,00034153,00000046,00000358,00001188,00000068,00000624,00000000,00000067,00002657,00000146,00000111,00000000,00000111,00000000,00000000,00000000,                                                                                                                                        
R203,23RD STREET-6TH AVENUE        ,00036347,00001544,00000125,00000591,00000041,00008311,00032513,00000024,00000602,00001405,00000274,00000783,00000000,00000115,00001755,00000371,00000187,00000000,00000174,00000000,00000000,00000000,                                                                                                                                        
R204,CHURCH AVE-MCDONALD AVE       ,00018314,00001227,00000146,00000758,00000002,00006927,00021518,00000006,00000137,00000754,00000025,00000158,00000000,00000014,00001397,00000067,00000037,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R205,149TH ST-GRAND CONCOURSE      ,00024986,00000916,00000154,00000391,00000015,00014926,00017644,00000035,00000336,00002724,00000061,00000064,00000000,00000024,00004243,00000067,00000040,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R206,125TH STREET-LENOX AVENUE     ,00025903,00001425,00000332,00000843,00000029,00016699,00020906,00000060,00000799,00003013,00000090,00000151,00000000,00000191,00003621,00000074,00000090,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R207,135TH STREET-LENOX AVENUE     ,00026658,00001926,00000292,00000848,00000008,00013866,00020338,00000080,00000496,00002786,00000063,00000093,00000000,00000037,00004944,00000049,00000126,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R208,103RD ST-ROOSEVELT AVE        ,00046381,00000803,00000103,00000362,00000005,00026261,00021406,00000004,00001227,00000893,00000009,00000063,00000000,00000006,00000838,00000025,00000040,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R209,STERLING ST-NOSTRAND AVE      ,00012451,00000941,00000123,00000232,00000000,00005846,00008435,00000028,00000181,00000964,00000010,00000091,00000000,00000002,00001374,00000027,00000031,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R210,BEVERLY RD-NOSTRAND AVE       ,00009757,00000429,00000076,00000130,00000004,00004348,00004927,00000011,00000098,00000633,00000007,00000049,00000000,00000000,00000919,00000014,00000007,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R211,KINGS HIGHWAY-EAST 16TH ST    ,00035715,00002810,00000209,00001153,00000026,00009118,00031723,00000028,00000261,00001111,00000034,00000596,00000000,00000034,00002801,00000248,00000090,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R212,59TH STREET-4TH AVENUE        ,00029287,00001111,00000101,00000585,00000009,00009902,00022674,00000035,00000179,00000886,00000035,00000128,00000000,00000050,00001239,00000078,00000064,00000000,00000061,00000000,00000000,00000000,                                                                                                                                        
R213,BAY RIDGE AVE-4TH AVENUE      ,00016928,00000942,00000069,00000399,00000002,00004525,00016514,00000009,00000099,00000559,00000079,00000188,00000000,00000003,00001396,00000111,00000043,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R214,77TH STREET-4TH AVENUE        ,00012859,00000845,00000039,00000233,00000000,00002007,00010432,00000008,00000059,00000443,00000021,00000187,00000000,00000005,00000942,00000082,00000034,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R215,86TH STREET-4TH AVENUE        ,00018947,00001048,00000085,00000582,00000001,00007261,00019105,00000013,00000217,00001060,00000159,00000226,00000000,00000009,00001441,00000132,00000044,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R216,BAY RIDGE - 95TH STREET       ,00014355,00001075,00000069,00000239,00000000,00002403,00010899,00000008,00000097,00000460,00000065,00000252,00000000,00000002,00000926,00000131,00000025,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R217,HOYT ST-SCHERMERHORN ST       ,00023528,00001112,00000140,00000329,00000001,00009051,00012501,00000036,00000342,00001310,00000014,00000081,00000000,00000006,00003276,00000058,00000039,00000000,00000096,00000000,00000000,00000000,                                                                                                                                        
R218,ELMHURST AVE-BROADWAY         ,00026448,00001945,00000149,00000769,00000001,00008112,00037746,00000022,00000330,00000663,00000010,00000162,00000000,00000029,00001758,00000040,00000051,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R219,67TH AVENUE-QUEENS BLVD       ,00020007,00002332,00000102,00000571,00000004,00002960,00019960,00000022,00000139,00000508,00000041,00000448,00000000,00000023,00001756,00000079,00000063,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R220,CARROLL ST-PRESIDENT ST       ,00023812,00001031,00000061,00000257,00000003,00004583,00024136,00000002,00000205,00001012,00000024,00000350,00000000,00000017,00001812,00000173,00000112,00000000,00000176,00000000,00000000,00000000,                                                                                                                                        
R221,167TH STREET-RIVER AVENUE     ,00019370,00000616,00000131,00000239,00000006,00013597,00011485,00000016,00000249,00001550,00000016,00000022,00000000,00000008,00001517,00000018,00000016,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R222,177TH STREET-PARKCHESTER      ,00026602,00001297,00000166,00000442,00000003,00011769,00019790,00000044,00000265,00002086,00000105,00000203,00000000,00000009,00003519,00000065,00000084,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R223,46TH ST-BLISS ST              ,00030205,00001554,00000134,00000485,00000006,00013702,00033965,00000033,00000317,00001037,00000034,00000128,00000000,00000035,00001565,00000067,00000115,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R224,CLARK STREET-HENRY STREET     ,00009364,00001077,00000040,00000245,00000016,00001738,00011997,00000000,00000133,00000569,00000011,00000166,00000000,00000040,00000898,00000131,00000050,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R225,HOYT STREET-HOYT STREET       ,00008169,00000624,00000074,00000125,00000017,00004101,00004038,00000017,00000108,00000516,00000010,00000028,00000000,00000057,00001481,00000035,00000009,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R226,GUN HILL ROAD-SEYMOUR         ,00013731,00000445,00000086,00000148,00000000,00005398,00005522,00000010,00000152,00001061,00000068,00000131,00000000,00000008,00001511,00000030,00000013,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R227,RECTOR STREET-CHURCH STREET   ,00018764,00000979,00000049,00000192,00000020,00003060,00015683,00000006,00000717,00000538,00001119,00000451,00000000,00000068,00001504,00000168,00000065,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R228,AVENUE J-EAST 16TH STREET     ,00013888,00001080,00000108,00000482,00000006,00004549,00013787,00000014,00000107,00000550,00000006,00000192,00000000,00000018,00000968,00000092,00000033,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R229,AVENUE M-EAST 16TH STREET     ,00008499,00000786,00000052,00000308,00000019,00002070,00006197,00000015,00000060,00000186,00000003,00000111,00000000,00000010,00000574,00000039,00000025,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R230,NECK ROAD-EAST 16TH STREET    ,00008327,00000742,00000027,00000308,00000008,00001001,00008787,00000013,00000027,00000171,00000015,00000198,00000000,00000003,00000628,00000051,00000031,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R231,UNION STREET-4TH AVENUE       ,00015783,00000663,00000061,00000152,00000004,00003472,00016164,00000004,00000209,00000693,00000011,00000204,00000000,00000023,00001316,00000167,00000075,00000000,00000126,00000000,00000000,00000000,                                                                                                                                        
R232,45TH STREET-4TH AVENUE        ,00018683,00000862,00000083,00000352,00000002,00006861,00010621,00000007,00000132,00000615,00000003,00000100,00000000,00000008,00000712,00000040,00000049,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R233,53RD STREET-4TH AVENUE        ,00019593,00000657,00000088,00000269,00000000,00006756,00012272,00000012,00000108,00000694,00000014,00000051,00000000,00000014,00000668,00000033,00000039,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
