     ,FARCARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                           
     ,01/01/2011-01/07/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R020,47-50 STREETS/ROCKEFELLER     ,00162628,00005789,00000325,00001338,00000914,00039040,00104432,00000043,00000099,00002535,00000578,00003220,00000000,00001496,00006080,00001273,00000580,00000000,00000851,00000000,00000000,00000000,                                                                                                                                        
R021,42ND STREET & 6TH AVENUE      ,00090224,00003191,00000212,00000862,00000117,00023221,00074458,00000053,00000043,00001731,00000390,00001935,00000000,00000265,00004908,00000680,00000362,00000000,00000537,00000000,00000000,00000000,                                                                                                                                        
R022,34TH STREET & 6TH AVENUE      ,00176360,00006563,00000517,00001929,00000876,00055563,00124792,00000081,00000174,00004070,00001712,00002412,00000000,00001592,00008627,00000926,00000461,00000000,00001032,00000000,00000000,00000000,                                                                                                                                        
R023,34TH STREET & 6TH AVENUE      ,00145090,00004608,00000366,00001255,00000742,00027832,00085060,00000073,00000060,00001949,00000324,00002427,00000000,00001472,00004580,00001065,00000574,00000000,00000756,00000000,00000000,00000000,                                                                                                                                        
R024,SUTPHIN BOULEVARD             ,00047284,00001373,00000189,00000585,00000389,00019346,00023432,00000018,00000070,00001218,00000034,00000232,00000000,00000849,00003347,00000150,00000071,00000000,00005702,00000000,00000000,00000000,                                                                                                                                        
R025,JAMAICA CENTER-PARSONS BLVD   ,00062689,00001554,00000342,00001179,00000018,00034880,00036295,00000091,00000188,00002801,00000115,00000300,00000000,00000047,00009664,00000092,00000068,00000000,00000220,00000000,00000000,00000000,                                                                                                                                        
R027,WALL STREET                   ,00062320,00001719,00000092,00000459,00002471,00008807,00041931,00000023,00000021,00000665,00000205,00001448,00000000,00006976,00004124,00000850,00000288,00000000,00000290,00000000,00000000,00000000,                                                                                                                                        
R028,FULTON & WILLIAM STREETS      ,00044050,00001987,00000161,00000599,00000536,00011544,00029495,00000036,00000042,00000820,00000116,00000691,00000000,00001639,00012998,00000323,00000220,00000000,00000314,00000000,00000000,00000000,                                                                                                                                        
R029,PARK PLACE                    ,00131178,00004188,00000248,00001118,00001497,00023250,00067532,00000041,00000060,00001822,00001207,00001847,00000000,00003586,00015960,00001089,00000397,00000000,00000857,00000000,00000000,00000000,                                                                                                                                        
R030,CHAMBERS STREET               ,00043626,00001778,00000084,00000475,00000938,00009162,00028906,00000043,00000012,00000671,00000171,00000719,00000000,00002123,00004129,00000424,00000130,00000000,00000249,00000000,00000000,00000000,                                                                                                                                        
R031,34TH STREET & 7TH AVENUE      ,00103593,00004047,00000299,00000826,00002668,00021046,00040651,00000049,00000055,00001455,00000318,00001237,00000000,00006355,00004302,00001221,00000277,00000000,00000443,00000000,00000000,00000000,                                                                                                                                        
R032,42ND STREET/TIMES SQUARE      ,00080411,00002679,00000208,00000812,00000198,00018408,00064718,00000037,00000044,00001171,00000347,00001508,00000000,00000264,00003320,00000758,00000362,00000000,00000356,00000000,00000000,00000000,                                                                                                                                        
R033,42ND STREET/TIMES SQUARE      ,00198338,00005048,00000398,00001406,00000720,00069319,00092866,00000075,00000148,00004958,00000746,00001631,00000000,00001098,00006202,00001136,00000439,00000000,00001771,00000000,00000000,00000000,                                                                                                                                        
R034,125TH STREET & BROADWAY       ,00015389,00000935,00000102,00000269,00000022,00006886,00011596,00000011,00000011,00000611,00000037,00000090,00000000,00000039,00001233,00000089,00000046,00000000,00000162,00000000,00000000,00000000,                                                                                                                                        
R035,168TH STREET & BROADWAY       ,00054068,00002673,00000295,00000750,00000123,00017487,00038824,00000063,00000028,00001054,00000089,00000239,00000000,00000330,00003119,00000370,00000261,00000000,00000314,00000000,00000000,00000000,                                                                                                                                        
R036,DYCKMAN STREET                ,00012768,00000642,00000093,00000253,00000000,00006193,00006585,00000014,00000004,00000334,00000010,00000033,00000000,00000005,00001143,00000004,00000005,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R037,207TH STREET                  ,00008439,00000370,00000083,00000162,00000000,00006556,00006294,00000013,00000008,00000345,00000021,00000034,00000000,00000012,00000930,00000016,00000016,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R038,215TH STREET                  ,00004273,00000189,00000036,00000085,00000000,00001475,00002431,00000002,00000006,00000064,00000002,00000017,00000000,00000002,00000523,00000018,00000022,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R039,225TH STREET                  ,00011715,00000500,00000074,00000174,00000041,00005432,00007028,00000007,00000004,00000376,00000014,00000031,00000000,00000088,00001160,00000062,00000036,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R040,231ST STREET                  ,00016296,00001012,00000122,00000408,00000000,00007076,00011389,00000016,00000011,00000381,00000106,00000141,00000000,00000012,00001611,00000090,00000018,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R041,BOWLING GREEN & BATTERY PL    ,00044285,00001930,00000176,00000504,00000758,00013241,00028751,00000029,00000047,00001080,00001933,00000847,00000000,00002325,00006613,00000415,00000122,00000000,00000276,00000000,00000000,00000000,                                                                                                                                        
R042,BOWLING GREEN & BROADWAY      ,00009965,00000192,00000023,00000088,00000157,00005783,00004099,00000001,00000029,00000321,00000140,00000116,00000000,00000343,00000755,00000084,00000020,00000000,00000114,00000000,00000000,00000000,                                                                                                                                        
R043,WALL STREET                   ,00052281,00001905,00000082,00000346,00001043,00010914,00040043,00000008,00000030,00000722,00000734,00001023,00000000,00003147,00003077,00000572,00000240,00000000,00000296,00000000,00000000,00000000,                                                                                                                                        
R044,BROOKLYN BRIDGE               ,00078114,00003775,00000221,00001182,00000576,00021210,00043526,00000062,00000079,00001680,00000507,00000833,00000000,00001494,00019875,00000541,00000235,00000000,00000513,00000000,00000000,00000000,                                                                                                                                        
R045,42ND STREET & GRAND CENTRAL   ,00080218,00002672,00000093,00000329,00002602,00008566,00028854,00000010,00000035,00000569,00000209,00001144,00000000,00004786,00001508,00001160,00000237,00000000,00000280,00000000,00000000,00000000,                                                                                                                                        
R046,42ND STREET & GRAND CENTRAL   ,00198913,00006311,00000360,00001198,00003514,00035795,00095200,00000048,00000121,00002358,00000795,00002616,00000000,00008690,00006236,00002158,00000761,00000000,00001134,00000000,00000000,00000000,                                                                                                                                        
R047,42ND STREET & GRAND CENTRAL   ,00099561,00003725,00000174,00000751,00001748,00019217,00072471,00000034,00000029,00001349,00000607,00002203,00000000,00005043,00005487,00001417,00000478,00000000,00000370,00000000,00000000,00000000,                                                                                                                                        
R048,42ND STREET & 3RD AVENUE      ,00029813,00000824,00000032,00000185,00000649,00004576,00019027,00000003,00000003,00000208,00000061,00000633,00000000,00001008,00001386,00000292,00000104,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R049,51ST STREET & LEXINGTON AVE   ,00058011,00002484,00000128,00000510,00000119,00016818,00040000,00000013,00000046,00000963,00000335,00001240,00000000,00000285,00003177,00000541,00000266,00000000,00000520,00000000,00000000,00000000,                                                                                                                                        
R050,59TH STREET & LEXINGTON AVE   ,00062637,00002711,00000147,00000674,00000332,00018518,00047827,00000038,00000031,00001302,00000346,00000995,00000000,00000845,00002988,00000648,00000222,00000000,00000327,00000000,00000000,00000000,                                                                                                                                        
R051,59TH STREET & LEXINGTON AVE   ,00080610,00003869,00000229,00000876,00000249,00026890,00067073,00000061,00000042,00002087,00000355,00001058,00000000,00000700,00004808,00000767,00000343,00000000,00000366,00000000,00000000,00000000,                                                                                                                                        
R052,WOODLAWN ROAD                 ,00011234,00000679,00000135,00000316,00000006,00006785,00007179,00000030,00000009,00000470,00000044,00000071,00000000,00000003,00001087,00000055,00000015,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R053,149TH STREET & 3RD AVENUE     ,00045533,00001654,00000365,00001001,00000012,00031273,00023375,00000064,00000087,00002136,00000070,00000172,00000000,00000028,00005928,00000041,00000038,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R054,FIFTH AVENUE & 42ND STREET    ,00030490,00001157,00000047,00000281,00000201,00007241,00022503,00000008,00000012,00000521,00000145,00000541,00000000,00000223,00001093,00000296,00000102,00000000,00000181,00000000,00000000,00000000,                                                                                                                                        
R055,MAIN STREET                   ,00090098,00006073,00000489,00003792,00000013,00032755,00112823,00000063,00000185,00001835,00000179,00000658,00000000,00000077,00005818,00000234,00000119,00000000,00000264,00000000,00000000,00000000,                                                                                                                                        
R056,NEVINS STREET                 ,00024454,00001325,00000207,00000459,00000012,00010366,00013952,00000053,00000048,00000808,00000064,00000118,00000000,00000065,00003473,00000091,00000028,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R057,ATLANTIC AVENUE               ,00078246,00003255,00000404,00001106,00002793,00022650,00051737,00000077,00000061,00001931,00000192,00000612,00000000,00006267,00007308,00000541,00000314,00000000,00000494,00000000,00000000,00000000,                                                                                                                                        
R058,BERGEN STREET                 ,00009488,00000407,00000049,00000112,00000004,00002693,00009250,00000010,00000005,00000247,00000010,00000133,00000000,00000021,00001277,00000097,00000062,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R059,GRAND ARMY PLAZA              ,00018277,00001565,00000090,00000350,00000005,00003808,00016432,00000017,00000002,00000318,00000026,00000328,00000000,00000033,00002211,00000154,00000088,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R060,EASTERN PARKWAY               ,00010007,00000732,00000071,00000196,00000009,00003503,00010042,00000008,00000007,00000328,00000024,00000105,00000000,00000023,00001343,00000052,00000068,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R061,NOSTRAND AVENUE               ,00008709,00000497,00000065,00000147,00000004,00004431,00005204,00000007,00000008,00000354,00000008,00000052,00000000,00000002,00001030,00000021,00000005,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R062,UTICA AVENUE                  ,00050816,00002040,00000426,00001145,00000006,00028591,00029907,00000076,00000059,00002272,00000068,00000273,00000000,00000042,00007396,00000050,00000065,00000000,00000226,00000000,00000000,00000000,                                                                                                                                        
R063,SUTTER AVENUE                 ,00017596,00000576,00000148,00000295,00000007,00008368,00006798,00000013,00000006,00000695,00000012,00000059,00000000,00000017,00001956,00000018,00000010,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R064,SARATOGA AVENUE               ,00014022,00000353,00000090,00000171,00000001,00005889,00005195,00000016,00000009,00000514,00000012,00000088,00000000,00000008,00001230,00000018,00000030,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R065,ROCKWAY AVENUE                ,00014081,00000523,00000113,00000200,00000000,00006137,00004224,00000014,00000015,00000535,00000005,00000011,00000000,00000016,00001696,00000007,00000011,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R066,JUNIUS STREET                 ,00005206,00000286,00000031,00000055,00000000,00002641,00001766,00000006,00000001,00000273,00000000,00000014,00000000,00000001,00000511,00000008,00000006,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R067,PENNSYLVANIA AVENUE           ,00012586,00000422,00000112,00000199,00000000,00006444,00004934,00000020,00000019,00000504,00000022,00000041,00000000,00000005,00001466,00000007,00000001,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R068,VAN SICLEN AVENUE             ,00007733,00000246,00000034,00000079,00000001,00003677,00003075,00000010,00000004,00000350,00000023,00000012,00000000,00000002,00000984,00000006,00000001,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R069,NEW LOTS AVENUE               ,00012765,00000438,00000096,00000211,00000000,00007045,00005469,00000010,00000027,00000610,00000011,00000048,00000000,00000003,00001729,00000004,00000016,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R070,ST GEORGE TERMINAL            ,00030923,00001164,00000027,00000219,00000000,00002878,00008764,00000033,00000020,00000175,00000237,00001292,00000000,00000003,00002333,00000458,00000034,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R079,FIFTH AVENUE & 60TH STREET    ,00048826,00001798,00000107,00000394,00000328,00014437,00030618,00000022,00000020,00001015,00000326,00000843,00000000,00000665,00002823,00000409,00000155,00000000,00000266,00000000,00000000,00000000,                                                                                                                                        
R080,57TH STREET & 7TH AVENUE      ,00064358,00003150,00000140,00000901,00000217,00019940,00054883,00000015,00000037,00001208,00000322,00000967,00000000,00000412,00003934,00000592,00000249,00000000,00000380,00000000,00000000,00000000,                                                                                                                                        
R081,49TH STREET & 7TH AVENUE      ,00068392,00001882,00000150,00000674,00000067,00023750,00050667,00000022,00000065,00001434,00000379,00001078,00000000,00000194,00002591,00000535,00000293,00000000,00000672,00000000,00000000,00000000,                                                                                                                                        
R082,28TH STREET & BROADWAY        ,00022502,00000781,00000111,00000267,00000032,00007947,00020040,00000012,00000010,00000427,00000109,00000308,00000000,00000035,00000838,00000159,00000100,00000000,00000227,00000000,00000000,00000000,                                                                                                                                        
R083,23RD STREET & 5TH AVENUE      ,00046137,00001527,00000124,00000488,00000157,00012730,00038722,00000020,00000021,00000875,00000605,00000791,00000000,00000186,00001912,00000372,00000203,00000000,00000301,00000000,00000000,00000000,                                                                                                                                        
R084,59TH STREET/COLUMBUS CIRCLE   ,00157833,00007292,00000536,00002081,00000745,00048771,00107353,00000082,00000109,00003731,00000418,00001538,00000000,00001751,00008388,00001442,00000595,00000000,00001344,00000000,00000000,00000000,                                                                                                                                        
R085,8TH STREET & BROADWAY         ,00041071,00001681,00000111,00000473,00000141,00012090,00032663,00000016,00000031,00000892,00000175,00000493,00000000,00000273,00001458,00000276,00000165,00000000,00000406,00000000,00000000,00000000,                                                                                                                                        
R086,PRINCE STREET & BROADWAY      ,00044538,00001004,00000060,00000261,00000073,00016260,00031160,00000009,00000041,00001306,00000191,00000358,00000000,00000178,00001336,00000269,00000185,00000000,00000447,00000000,00000000,00000000,                                                                                                                                        
R087,CITY HALL                     ,00018521,00000862,00000061,00000229,00000013,00003968,00011994,00000010,00000006,00000256,00000192,00000304,00000000,00000053,00003170,00000144,00000073,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R088,CORTLANDT STREET              ,00010421,00000165,00000015,00000050,00000008,00005754,00003972,00000003,00000025,00000361,00000093,00000078,00000000,00000040,00000265,00000041,00000010,00000000,00000170,00000000,00000000,00000000,                                                                                                                                        
R089,JAY ST-METROTECH              ,00008978,00000479,00000039,00000107,00000009,00002074,00005140,00000005,00000018,00000175,00000085,00000143,00000000,00000061,00001511,00000072,00000019,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R090,39TH AVENUE & 31ST STREET     ,00006851,00000260,00000035,00000076,00000001,00002967,00003550,00000005,00000000,00000243,00000021,00000029,00000000,00000010,00000879,00000026,00000014,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R091,36TH AVENUE & 31ST STREET     ,00015373,00000622,00000057,00000212,00000003,00005256,00016547,00000001,00000001,00000369,00000028,00000130,00000000,00000017,00000941,00000042,00000046,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R092,BROADWAY & 31ST STREET        ,00025897,00001321,00000084,00000336,00000018,00007301,00030174,00000012,00000006,00000580,00000036,00000145,00000000,00000032,00001843,00000102,00000140,00000000,00000100,00000000,00000000,00000000,                                                                                                                                        
R093,30TH AVENUE & 31ST STREET     ,00028874,00001124,00000100,00000398,00000011,00009351,00032752,00000014,00000011,00000691,00000040,00000178,00000000,00000038,00001960,00000165,00000156,00000000,00000132,00000000,00000000,00000000,                                                                                                                                        
R094,ASTORIA BLVD & 31ST STREET    ,00023563,00000806,00000063,00000280,00000004,00007294,00025348,00000015,00000013,00000473,00000035,00000232,00000000,00000013,00001416,00000128,00000135,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R095,DITMARS BLVD & 31ST STREET    ,00035701,00001298,00000120,00000341,00000008,00008525,00036903,00000021,00000007,00000674,00000033,00000380,00000000,00000037,00002282,00000154,00000143,00000000,00000088,00000000,00000000,00000000,                                                                                                                                        
R096,82ND STREET-JACKSON HEIGHTS   ,00035608,00002261,00000258,00000713,00000009,00016074,00024017,00000029,00000787,00000487,00000030,00000161,00000000,00000035,00001667,00000055,00000032,00000000,00000081,00000000,00000000,00000000,                                                                                                                                        
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00056597,00001257,00000149,00000386,00000017,00024752,00024718,00000006,00000595,00000523,00000051,00000083,00000000,00000002,00001367,00000055,00000015,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R098,CHURCH AVENUE                 ,00029541,00001269,00000235,00000663,00000015,00015322,00020183,00000030,00000018,00001017,00000039,00000160,00000000,00000012,00002694,00000037,00000068,00000000,00000104,00000000,00000000,00000000,                                                                                                                                        
R099,DEKALB AVENUE                 ,00028627,00001346,00000133,00000636,00000028,00008956,00025259,00000045,00000031,00000714,00000068,00000319,00000000,00000073,00003193,00000156,00000148,00000000,00000131,00000000,00000000,00000000,                                                                                                                                        
R100,METROPOLITAN AVENUE           ,00007704,00000282,00000029,00000151,00000000,00002267,00004438,00000006,00000006,00000106,00000007,00000077,00000000,00000006,00000855,00000043,00000005,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R101,145TH STREET                  ,00039054,00001380,00000289,00000695,00000016,00023989,00034132,00000027,00000022,00001775,00000067,00000125,00000000,00000037,00004087,00000079,00000107,00000000,00000146,00000000,00000000,00000000,                                                                                                                                        
R102,125TH STREET                  ,00049245,00002030,00000479,00001134,00000025,00027114,00035978,00000047,00000031,00002181,00000092,00000170,00000000,00000134,00005622,00000201,00000160,00000000,00000249,00000000,00000000,00000000,                                                                                                                                        
R103,BROADWAY-EAST NEW YORK        ,00016563,00000466,00000156,00000294,00000010,00008865,00006807,00000017,00000032,00000805,00000027,00000048,00000000,00000023,00002566,00000010,00000007,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R104,167TH ST-GRAND CONCOURSE      ,00019680,00000594,00000094,00000252,00000000,00012228,00010849,00000014,00000017,00000709,00000017,00000085,00000000,00000006,00001486,00000014,00000013,00000000,00000062,00000000,00000000,00000000,                                                                                                                                        
R105,14TH STREET & 7TH AVENUE      ,00052782,00003822,00000276,00001092,00000165,00016631,00040583,00000055,00000031,00001275,00000162,00000563,00000000,00000349,00003632,00000413,00000161,00000000,00000374,00000000,00000000,00000000,                                                                                                                                        
R106,CASTLE HILL AVENUE            ,00015491,00000542,00000139,00000229,00000000,00007189,00009078,00000013,00000021,00000583,00000037,00000080,00000000,00000012,00001662,00000030,00000018,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R107,WESTCHESTER SQUARE            ,00009807,00000385,00000076,00000247,00000002,00005382,00006573,00000012,00000019,00000470,00000087,00000053,00000000,00000009,00001289,00000049,00000014,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R108,BOROUGH HALL - COURT STREET   ,00084101,00005645,00000388,00001653,00000375,00019841,00057014,00000061,00000056,00001650,00000403,00001121,00000000,00001029,00010972,00000618,00000315,00000000,00000418,00000000,00000000,00000000,                                                                                                                                        
R109,CHURCH AVENUE & NOSTRAND AV   ,00022096,00000994,00000205,00000407,00000007,00010974,00010641,00000029,00000025,00000730,00000015,00000079,00000000,00000020,00002259,00000022,00000036,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R110,FLATBUSH AVE & NOSTRAND AV    ,00034214,00001479,00000348,00000814,00000005,00017517,00024950,00000036,00000047,00001419,00000125,00000288,00000000,00000035,00006240,00000165,00000063,00000000,00000103,00000000,00000000,00000000,                                                                                                                                        
R111,23RD STREET & 8TH AVENUE      ,00050261,00003243,00000249,00001095,00000036,00015367,00039998,00000035,00000022,00001115,00000103,00000584,00000000,00000118,00004264,00000416,00000291,00000000,00000530,00000000,00000000,00000000,                                                                                                                                        
R112,FORDHAM RD/GRAND CONCOURSE    ,00023975,00000723,00000167,00000325,00000015,00013455,00011609,00000039,00000066,00000776,00000045,00000067,00000000,00000043,00001771,00000037,00000018,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R113,SEVENTH AVENUE & WEST 53RD    ,00041318,00000949,00000051,00000256,00000640,00010273,00021457,00000007,00000020,00000491,00000130,00000826,00000000,00001051,00002567,00000337,00000104,00000000,00000403,00000000,00000000,00000000,                                                                                                                                        
R114,PARSONS BLVD & HILLSIDE AV    ,00011840,00000650,00000077,00000277,00000000,00004377,00008821,00000022,00000008,00000344,00000022,00000082,00000000,00000000,00001055,00000028,00000021,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R115,169TH STREET & HILLSIDE AVE   ,00017535,00000828,00000126,00000333,00000002,00005524,00014266,00000009,00000020,00000307,00000013,00000119,00000000,00000016,00001238,00000046,00000041,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R116,50TH STREET & 7TH AVENUE      ,00067072,00002259,00000178,00000685,00001127,00018133,00038116,00000031,00000032,00001088,00000181,00001086,00000000,00001897,00002742,00000670,00000222,00000000,00000543,00000000,00000000,00000000,                                                                                                                                        
R117,242ND STREET & BROADWAY       ,00009771,00000396,00000052,00000152,00000001,00004094,00006599,00000003,00000022,00000280,00000032,00000062,00000000,00000017,00000746,00000050,00000013,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R118, CANAL STREET                 ,00020304,00002696,00000048,00002032,00000017,00004259,00027922,00000011,00000065,00000340,00000068,00000261,00000000,00000066,00002271,00000091,00000051,00000000,00000125,00000000,00000000,00000000,                                                                                                                                        
R119,FORDHAM ROAD & JEROME AVE     ,00025829,00000861,00000168,00000374,00000001,00015504,00011434,00000024,00000032,00000820,00000043,00000049,00000000,00000018,00001799,00000045,00000022,00000000,00000056,00000000,00000000,00000000,                                                                                                                                        
R120,MORRISON AVE & WESTCHESTER    ,00012527,00000409,00000075,00000137,00000000,00007437,00005227,00000011,00000003,00000485,00000011,00000050,00000000,00000000,00000977,00000010,00000002,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R121,QUEENSBORO PLAZA              ,00016516,00000442,00000029,00000176,00000049,00007699,00011890,00000011,00000015,00000469,00000059,00000073,00000000,00000151,00001018,00000091,00000034,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
